transcript	module	goodGenes
Solyc10g079140.1.1	greenyellow	TRUE
Solyc10g079190.1.1	greenyellow	TRUE
Solyc10g079260.1.1	turquoise	TRUE
Solyc10g079310.1.1	greenyellow	TRUE
Solyc10g079350.1.1	greenyellow	TRUE
Solyc10g079430.1.1	greenyellow	TRUE
Solyc10g079450.1.1	turquoise	TRUE
Solyc10g079530.1.1	lightgreen	TRUE
Solyc10g079550.1.1	magenta	TRUE
Solyc10g079620.1.1	magenta	TRUE
Solyc10g079640.1.1	turquoise	TRUE
Solyc10g079750.1.1	turquoise	TRUE
Solyc10g079770.1.1	turquoise	TRUE
Solyc10g079780.1.1	turquoise	TRUE
Solyc10g079840.1.1	turquoise	TRUE
Solyc10g079850.1.1	turquoise	TRUE
Solyc10g079880.1.1	lightgreen	TRUE
Solyc10g079890.1.1	turquoise	TRUE
Solyc10g079980.1.1	royalblue	TRUE
Solyc10g080110.1.1	turquoise	TRUE
Solyc10g080180.1.1	greenyellow	TRUE
Solyc10g080200.1.1	turquoise	TRUE
Solyc10g080230.1.1	turquoise	TRUE
Solyc10g080240.1.1	turquoise	TRUE
Solyc10g080260.1.1	lightgreen	TRUE
Solyc10g080280.1.1	turquoise	TRUE
Solyc10g080290.1.1	turquoise	TRUE
Solyc10g080300.1.1	turquoise	TRUE
Solyc10g080320.1.1	turquoise	TRUE
Solyc10g080390.1.1	greenyellow	TRUE
Solyc10g080440.1.1	turquoise	TRUE
Solyc10g080450.1.1	darkred	TRUE
Solyc10g080470.1.1	darkred	TRUE
Solyc10g080490.1.1	darkred	TRUE
Solyc10g080500.1.1	darkred	TRUE
Solyc10g080640.1.1	darkred	TRUE
Solyc10g080660.1.1	magenta	TRUE
Solyc10g080680.1.1	turquoise	TRUE
Solyc10g080730.1.1	turquoise	TRUE
Solyc10g080740.1.1	turquoise	TRUE
Solyc10g080900.1.1	turquoise	TRUE
Solyc10g080940.1.1	magenta	TRUE
Solyc10g080970.1.1	lightgreen	TRUE
Solyc10g081030.1.1	lightgreen	TRUE
Solyc10g081090.1.1	darkred	TRUE
Solyc10g081100.1.1	turquoise	TRUE
Solyc10g081110.1.1	turquoise	TRUE
Solyc10g081180.1.1	lightgreen	TRUE
Solyc10g081270.1.1	turquoise	TRUE
Solyc10g081320.1.1	turquoise	TRUE
Solyc10g081330.1.1	darkred	TRUE
Solyc10g081370.1.1	lightgreen	TRUE
Solyc10g081440.1.1	turquoise	TRUE
Solyc10g081450.1.1	turquoise	TRUE
Solyc10g081540.1.1	darkred	TRUE
Solyc10g081560.1.1	turquoise	TRUE
Solyc10g081630.1.1	lightgreen	TRUE
Solyc10g081650.1.1	turquoise	TRUE
Solyc10g081710.1.1	turquoise	TRUE
Solyc10g081750.1.1	turquoise	TRUE
Solyc10g081810.1.1	turquoise	TRUE
Solyc10g081860.1.1	turquoise	TRUE
Solyc10g081940.1.1	greenyellow	TRUE
Solyc10g081960.1.1	royalblue	TRUE
Solyc10g082050.1.1	turquoise	TRUE
Solyc10g083140.1.1	turquoise	TRUE
Solyc10g083160.1.1	turquoise	TRUE
Solyc10g083240.1.1	turquoise	TRUE
Solyc10g083260.1.1	magenta	TRUE
Solyc10g083330.1.1	turquoise	TRUE
Solyc10g083350.1.1	turquoise	TRUE
Solyc10g083380.1.1	turquoise	TRUE
Solyc10g083440.1.1	turquoise	TRUE
Solyc10g083530.1.1	greenyellow	TRUE
Solyc10g083580.1.1	turquoise	TRUE
Solyc10g083600.1.1	lightgreen	TRUE
Solyc10g083630.1.1	turquoise	TRUE
Solyc10g083670.1.1	turquoise	TRUE
Solyc10g083720.1.1	royalblue	TRUE
Solyc10g083740.1.1	lightgreen	TRUE
Solyc10g083760.1.1	turquoise	TRUE
Solyc10g083800.1.1	magenta	TRUE
Solyc10g083950.1.1	turquoise	TRUE
Solyc10g084040.1.1	turquoise	TRUE
Solyc10g084050.1.1	turquoise	TRUE
Solyc10g084070.1.1	royalblue	TRUE
Solyc10g084090.1.1	royalblue	TRUE
Solyc10g084100.1.1	greenyellow	TRUE
Solyc10g084170.1.1	turquoise	TRUE
Solyc10g084270.1.1	turquoise	TRUE
Solyc10g084300.1.1	turquoise	TRUE
Solyc10g084340.1.1	turquoise	TRUE
Solyc10g084350.1.1	lightgreen	TRUE
Solyc10g084360.1.1	lightgreen	TRUE
Solyc10g084420.1.1	turquoise	TRUE
Solyc10g084430.1.1	magenta	TRUE
Solyc10g084440.1.1	royalblue	TRUE
Solyc10g084520.1.1	darkred	TRUE
Solyc10g084650.1.1	turquoise	TRUE
Solyc10g084730.1.1	turquoise	TRUE
Solyc10g084740.1.1	turquoise	TRUE
Solyc10g084800.1.1	lightgreen	TRUE
Solyc10g084810.1.1	turquoise	TRUE
Solyc10g084890.1.1	turquoise	TRUE
Solyc10g084920.1.1	turquoise	TRUE
Solyc10g085050.1.1	turquoise	TRUE
Solyc10g085150.1.1	turquoise	TRUE
Solyc10g085160.1.1	lightgreen	TRUE
Solyc10g085180.1.1	darkred	TRUE
Solyc10g085290.1.1	turquoise	TRUE
Solyc10g085310.1.1	greenyellow	TRUE
Solyc10g085450.1.1	turquoise	TRUE
Solyc10g085480.1.1	lightgreen	TRUE
Solyc10g085490.1.1	turquoise	TRUE
Solyc10g085680.1.1	turquoise	TRUE
Solyc10g085710.1.1	greenyellow	TRUE
Solyc10g085720.1.1	darkred	TRUE
Solyc10g085800.1.1	turquoise	TRUE
Solyc10g085820.1.1	greenyellow	TRUE
Solyc10g085920.1.1	lightgreen	TRUE
Solyc10g085960.1.1	turquoise	TRUE
Solyc10g086180.1.1	turquoise	TRUE
Solyc10g086360.1.1	turquoise	TRUE
Solyc10g086380.1.1	greenyellow	TRUE
Solyc10g086420.1.1	greenyellow	TRUE
Solyc10g086470.1.1	turquoise	TRUE
Solyc10g086490.1.1	darkred	TRUE
Solyc10g086500.1.1	turquoise	TRUE
Solyc10g086510.1.1	lightgreen	TRUE
Solyc10g086540.1.1	magenta	TRUE
Solyc10g086570.2.1	lightgreen	TRUE
Solyc10g086630.1.1	magenta	TRUE
Solyc10g086650.1.1	greenyellow	TRUE
Solyc10g086770.1.1	turquoise	TRUE
Solyc10g086780.1.1	lightgreen	TRUE
Solyc10g087030.1.1	turquoise	TRUE
Solyc11g005050.1.1	turquoise	TRUE
Solyc11g005110.1.1	turquoise	TRUE
Solyc11g005190.1.1	turquoise	TRUE
Solyc11g005200.1.1	magenta	TRUE
Solyc11g005220.1.1	turquoise	TRUE
Solyc11g005240.1.1	turquoise	TRUE
Solyc11g005250.1.1	turquoise	TRUE
Solyc11g005370.1.1	lightgreen	TRUE
Solyc11g005400.1.1	greenyellow	TRUE
Solyc11g005640.1.1	turquoise	TRUE
Solyc11g005680.1.1	turquoise	TRUE
Solyc11g005700.1.1	turquoise	TRUE
Solyc11g005710.1.1	turquoise	TRUE
Solyc11g005730.1.1	turquoise	TRUE
Solyc11g005740.1.1	greenyellow	TRUE
Solyc11g005770.1.1	turquoise	TRUE
Solyc11g005810.1.1	turquoise	TRUE
Solyc11g005870.1.1	lightgreen	TRUE
Solyc11g005960.1.1	turquoise	TRUE
Solyc11g006040.1.1	turquoise	TRUE
Solyc11g006140.1.1	turquoise	TRUE
Solyc11g006180.1.1	turquoise	TRUE
Solyc11g006200.1.1	lightgreen	TRUE
Solyc11g006300.1.1	magenta	TRUE
Solyc11g006380.1.1	magenta	TRUE
Solyc11g006420.1.1	turquoise	TRUE
Solyc11g006430.1.1	turquoise	TRUE
Solyc11g006460.1.1	turquoise	TRUE
Solyc11g006490.1.1	turquoise	TRUE
Solyc11g006570.1.1	turquoise	TRUE
Solyc11g006580.1.1	turquoise	TRUE
Solyc11g006590.1.1	turquoise	TRUE
Solyc11g006660.1.1	turquoise	TRUE
Solyc11g006670.1.1	darkred	TRUE
Solyc11g006690.1.1	lightgreen	TRUE
Solyc11g006740.1.1	royalblue	TRUE
Solyc11g006750.1.1	greenyellow	TRUE
Solyc11g006770.1.1	turquoise	TRUE
Solyc11g006780.1.1	turquoise	TRUE
Solyc11g006790.1.1	turquoise	TRUE
Solyc11g006860.1.1	greenyellow	TRUE
Solyc11g006960.1.1	magenta	TRUE
Solyc11g007170.1.1	turquoise	TRUE
Solyc11g007200.1.1	darkred	TRUE
Solyc11g007230.1.1	lightgreen	TRUE
Solyc11g007340.1.1	darkred	TRUE
Solyc11g007350.1.1	royalblue	TRUE
Solyc11g007360.1.1	turquoise	TRUE
Solyc11g007470.1.1	royalblue	TRUE
Solyc11g007490.1.1	turquoise	TRUE
Solyc11g007500.1.1	turquoise	TRUE
Solyc11g007580.1.1	turquoise	TRUE
Solyc11g007600.1.1	turquoise	TRUE
Solyc11g007610.1.1	turquoise	TRUE
Solyc11g007620.1.1	turquoise	TRUE
Solyc11g007640.1.1	magenta	TRUE
Solyc11g007650.1.1	turquoise	TRUE
Solyc11g007660.1.1	turquoise	TRUE
Solyc11g007690.1.1	turquoise	TRUE
Solyc11g007730.1.1	turquoise	TRUE
Solyc11g007740.1.1	lightgreen	TRUE
Solyc11g007760.1.1	turquoise	TRUE
Solyc11g007780.1.1	darkred	TRUE
Solyc11g007890.1.1	turquoise	TRUE
Solyc11g007910.1.1	turquoise	TRUE
Solyc11g007980.1.1	turquoise	TRUE
Solyc11g008080.1.1	turquoise	TRUE
Solyc11g008100.1.1	turquoise	TRUE
Solyc11g008260.1.1	turquoise	TRUE
Solyc11g008280.1.1	turquoise	TRUE
Solyc11g008390.1.1	royalblue	TRUE
Solyc11g008420.1.1	turquoise	TRUE
Solyc11g008470.1.1	turquoise	TRUE
Solyc11g008490.1.1	magenta	TRUE
Solyc11g008510.1.1	greenyellow	TRUE
Solyc11g008540.1.1	darkred	TRUE
Solyc11g008550.1.1	turquoise	TRUE
Solyc11g008580.1.1	magenta	TRUE
Solyc11g008590.1.1	greenyellow	TRUE
Solyc11g008720.1.1	turquoise	TRUE
Solyc11g008740.1.1	turquoise	TRUE
Solyc11g008760.1.1	darkred	TRUE
Solyc11g008820.1.1	turquoise	TRUE
Solyc11g008910.1.1	greenyellow	TRUE
Solyc11g008970.1.1	turquoise	TRUE
Solyc11g008980.1.1	turquoise	TRUE
Solyc11g008990.1.1	turquoise	TRUE
Solyc11g009090.1.1	turquoise	TRUE
Solyc11g010170.1.1	turquoise	TRUE
Solyc11g010180.1.1	magenta	TRUE
Solyc11g010320.1.1	turquoise	TRUE
Solyc11g010330.1.1	turquoise	TRUE
Solyc11g010380.1.1	turquoise	TRUE
Solyc11g010420.1.1	magenta	TRUE
Solyc11g010550.1.1	turquoise	TRUE
Solyc11g010590.1.1	greenyellow	TRUE
Solyc11g010680.2.1	turquoise	TRUE
Solyc11g010730.1.1	turquoise	TRUE
Solyc11g010740.1.1	turquoise	TRUE
Solyc11g010760.1.1	turquoise	TRUE
Solyc11g010780.1.1	turquoise	TRUE
Solyc11g010850.1.1	turquoise	TRUE
Solyc11g010900.1.1	darkred	TRUE
Solyc11g010910.1.1	turquoise	TRUE
Solyc11g010950.1.1	turquoise	TRUE
Solyc11g010960.1.1	turquoise	TRUE
Solyc11g011060.1.1	greenyellow	TRUE
Solyc11g011070.1.1	greenyellow	TRUE
Solyc11g011140.1.1	turquoise	TRUE
Solyc11g011200.1.1	magenta	TRUE
Solyc11g011250.1.1	turquoise	TRUE
Solyc11g011410.1.1	turquoise	TRUE
Solyc11g011520.1.1	darkred	TRUE
Solyc11g011530.1.1	magenta	TRUE
Solyc11g011540.1.1	magenta	TRUE
Solyc11g011620.1.1	turquoise	TRUE
Solyc11g011690.1.1	turquoise	TRUE
Solyc11g011770.1.1	greenyellow	TRUE
Solyc11g011780.1.1	magenta	TRUE
Solyc11g011790.1.1	turquoise	TRUE
Solyc11g011800.1.1	turquoise	TRUE
Solyc11g011820.1.1	royalblue	TRUE
Solyc11g011840.1.1	turquoise	TRUE
Solyc11g011850.1.1	turquoise	TRUE
Solyc11g011880.1.1	turquoise	TRUE
Solyc11g011910.1.1	turquoise	TRUE
Solyc11g011920.1.1	turquoise	TRUE
Solyc11g012060.1.1	turquoise	TRUE
Solyc11g012110.1.1	lightgreen	TRUE
Solyc11g012160.1.1	turquoise	TRUE
Solyc11g012190.1.1	magenta	TRUE
Solyc11g012200.1.1	turquoise	TRUE
Solyc11g012290.1.1	turquoise	TRUE
Solyc11g012400.1.1	greenyellow	TRUE
Solyc11g012410.1.1	greenyellow	TRUE
Solyc11g012420.1.1	turquoise	TRUE
Solyc11g012450.1.1	magenta	TRUE
Solyc11g012460.1.1	turquoise	TRUE
Solyc11g012480.1.1	greenyellow	TRUE
Solyc11g012510.1.1	turquoise	TRUE
Solyc11g012550.1.1	turquoise	TRUE
Solyc11g012590.1.1	greenyellow	TRUE
Solyc11g012600.1.1	turquoise	TRUE
Solyc11g012610.1.1	turquoise	TRUE
Solyc11g012660.1.1	turquoise	TRUE
Solyc11g012710.1.1	magenta	TRUE
Solyc11g012840.1.1	magenta	TRUE
Solyc11g012860.1.1	greenyellow	TRUE
Solyc11g012880.1.1	turquoise	TRUE
Solyc11g012890.1.1	turquoise	TRUE
Solyc11g012910.1.1	darkred	TRUE
Solyc11g013030.1.1	greenyellow	TRUE
Solyc11g013060.1.1	turquoise	TRUE
Solyc11g013080.1.1	turquoise	TRUE
Solyc11g013150.1.1	darkred	TRUE
Solyc11g013170.1.1	turquoise	TRUE
Solyc11g013260.1.1	turquoise	TRUE
Solyc11g013340.1.1	turquoise	TRUE
Solyc11g013460.1.1	magenta	TRUE
Solyc11g013490.1.1	turquoise	TRUE
Solyc11g013760.1.1	royalblue	TRUE
Solyc11g013770.1.1	turquoise	TRUE
Solyc11g013830.1.1	turquoise	TRUE
Solyc11g013850.1.1	turquoise	TRUE
Solyc11g016990.1.1	turquoise	TRUE
Solyc11g017220.1.1	greenyellow	TRUE
Solyc11g017230.1.1	turquoise	TRUE
Solyc11g017270.1.1	turquoise	TRUE
Solyc11g017380.1.1	magenta	TRUE
Solyc11g017390.1.1	lightgreen	TRUE
Solyc11g017400.1.1	turquoise	TRUE
Solyc11g017470.1.1	turquoise	TRUE
Solyc11g018560.1.1	turquoise	TRUE
Solyc11g020590.1.1	royalblue	TRUE
Solyc11g020610.1.1	turquoise	TRUE
Solyc11g020630.1.1	turquoise	TRUE
Solyc11g020640.1.1	turquoise	TRUE
Solyc11g020670.1.1	magenta	TRUE
Solyc11g020680.1.1	turquoise	TRUE
Solyc11g020720.1.1	lightgreen	TRUE
Solyc11g020730.1.1	turquoise	TRUE
Solyc11g020860.1.1	greenyellow	TRUE
Solyc11g020910.1.1	turquoise	TRUE
Solyc11g021280.1.1	royalblue	TRUE
Solyc11g021360.1.1	greenyellow	TRUE
Solyc11g022380.1.1	greenyellow	TRUE
Solyc11g022390.1.1	royalblue	TRUE
Solyc11g022590.1.1	greenyellow	TRUE
Solyc11g027790.1.1	magenta	TRUE
Solyc11g027820.1.1	magenta	TRUE
Solyc11g030380.1.1	turquoise	TRUE
Solyc11g030550.1.1	turquoise	TRUE
Solyc11g030700.1.1	lightgreen	TRUE
Solyc11g030860.1.1	royalblue	TRUE
Solyc11g031950.1.1	lightgreen	TRUE
Solyc11g031960.1.1	royalblue	TRUE
Solyc11g031970.1.1	turquoise	TRUE
Solyc11g032200.1.1	turquoise	TRUE
Solyc11g033260.1.1	greenyellow	TRUE
Solyc11g038350.1.1	magenta	TRUE
Solyc11g039910.1.1	darkred	TRUE
Solyc11g039940.1.1	turquoise	TRUE
Solyc11g039980.1.1	royalblue	TRUE
Solyc11g039990.1.1	royalblue	TRUE
Solyc11g040060.1.1	turquoise	TRUE
Solyc11g040230.1.1	turquoise	TRUE
Solyc11g042420.1.1	turquoise	TRUE
Solyc11g042430.1.1	greenyellow	TRUE
Solyc11g042440.1.1	greenyellow	TRUE
Solyc11g042470.1.1	greenyellow	TRUE
Solyc11g042480.1.1	magenta	TRUE
Solyc11g042490.1.1	darkred	TRUE
Solyc11g042500.1.1	darkred	TRUE
Solyc11g042930.1.1	greenyellow	TRUE
Solyc11g043120.1.1	turquoise	TRUE
Solyc11g043150.1.1	darkred	TRUE
Solyc11g044310.1.1	turquoise	TRUE
Solyc11g044330.1.1	greenyellow	TRUE
Solyc11g044340.1.1	greenyellow	TRUE
Solyc11g044450.1.1	turquoise	TRUE
Solyc11g044540.1.1	darkred	TRUE
Solyc11g044870.1.1	lightgreen	TRUE
Solyc11g044880.1.1	turquoise	TRUE
Solyc11g044940.1.1	greenyellow	TRUE
Solyc11g045130.1.1	darkred	TRUE
Solyc11g045150.1.1	royalblue	TRUE
Solyc11g045210.1.1	lightgreen	TRUE
Solyc11g045430.1.1	royalblue	TRUE
Solyc11g045440.1.1	royalblue	TRUE
Solyc11g045510.1.1	turquoise	TRUE
Solyc11g045530.1.1	turquoise	TRUE
Solyc11g045620.1.1	turquoise	TRUE
Solyc11g045670.1.1	darkred	TRUE
Solyc11g051060.1.1	greenyellow	TRUE
Solyc11g056250.1.1	royalblue	TRUE
Solyc11g056270.1.1	royalblue	TRUE
Solyc11g056310.1.1	royalblue	TRUE
Solyc11g056320.1.1	royalblue	TRUE
Solyc11g056330.1.1	royalblue	TRUE
Solyc11g056360.1.1	royalblue	TRUE
Solyc11g056400.1.1	royalblue	TRUE
Solyc11g056410.1.1	royalblue	TRUE
Solyc11g056450.1.1	royalblue	TRUE
Solyc11g056480.1.1	royalblue	TRUE
Solyc11g056620.1.1	turquoise	TRUE
Solyc11g056670.1.1	turquoise	TRUE
Solyc11g061960.1.1	turquoise	TRUE
Solyc11g062300.1.1	turquoise	TRUE
Solyc11g062360.1.1	greenyellow	TRUE
Solyc11g063500.1.1	royalblue	TRUE
Solyc11g063510.1.1	royalblue	TRUE
Solyc11g063520.1.1	royalblue	TRUE
Solyc11g063530.1.1	royalblue	TRUE
Solyc11g063540.1.1	royalblue	TRUE
Solyc11g063590.1.1	royalblue	TRUE
Solyc11g063600.1.1	royalblue	TRUE
Solyc11g063610.1.1	royalblue	TRUE
Solyc11g064760.1.1	turquoise	TRUE
Solyc11g064840.1.1	turquoise	TRUE
Solyc11g064870.1.1	turquoise	TRUE
Solyc11g064890.1.1	turquoise	TRUE
Solyc11g065030.1.1	turquoise	TRUE
Solyc11g065110.1.1	greenyellow	TRUE
Solyc11g065280.1.1	magenta	TRUE
Solyc11g065360.1.1	turquoise	TRUE
Solyc11g065550.1.1	turquoise	TRUE
Solyc11g065600.1.1	turquoise	TRUE
Solyc11g065610.1.1	turquoise	TRUE
Solyc11g065620.1.1	turquoise	TRUE
Solyc11g065640.1.1	turquoise	TRUE
Solyc11g065680.1.1	darkred	TRUE
Solyc11g065780.1.1	turquoise	TRUE
Solyc11g065790.1.1	turquoise	TRUE
Solyc11g065920.1.1	magenta	TRUE
Solyc11g065930.1.1	turquoise	TRUE
Solyc11g065980.1.1	royalblue	TRUE
Solyc11g066040.1.1	turquoise	TRUE
Solyc11g066060.1.1	turquoise	TRUE
Solyc11g066070.1.1	lightgreen	TRUE
Solyc11g066090.1.1	turquoise	TRUE
Solyc11g066100.1.1	turquoise	TRUE
Solyc11g066120.1.1	greenyellow	TRUE
Solyc11g066260.1.1	turquoise	TRUE
Solyc11g066290.1.1	turquoise	TRUE
Solyc11g066340.1.1	magenta	TRUE
Solyc11g066370.1.1	turquoise	TRUE
Solyc11g066380.1.1	turquoise	TRUE
Solyc11g066410.1.1	turquoise	TRUE
Solyc11g066500.1.1	turquoise	TRUE
Solyc11g066530.1.1	turquoise	TRUE
Solyc11g066550.1.1	greenyellow	TRUE
Solyc11g066650.1.1	turquoise	TRUE
Solyc11g066660.1.1	turquoise	TRUE
Solyc11g066670.1.1	turquoise	TRUE
Solyc11g066680.1.1	turquoise	TRUE
Solyc11g066780.1.1	darkred	TRUE
Solyc11g066830.1.1	turquoise	TRUE
Solyc11g067000.1.1	lightgreen	TRUE
Solyc11g067040.1.1	magenta	TRUE
Solyc11g067080.1.1	greenyellow	TRUE
Solyc11g067090.1.1	turquoise	TRUE
Solyc11g067100.1.1	magenta	TRUE
Solyc11g067160.1.1	darkred	TRUE
Solyc11g067190.1.1	turquoise	TRUE
Solyc11g067200.1.1	turquoise	TRUE
Solyc11g067210.1.1	turquoise	TRUE
Solyc11g067240.1.1	lightgreen	TRUE
Solyc11g067300.1.1	turquoise	TRUE
Solyc11g068380.1.1	greenyellow	TRUE
Solyc11g068430.1.1	turquoise	TRUE
Solyc11g068450.1.1	turquoise	TRUE
Solyc11g068460.1.1	turquoise	TRUE
Solyc11g068480.1.1	magenta	TRUE
Solyc11g068490.1.1	turquoise	TRUE
Solyc11g068540.1.1	turquoise	TRUE
Solyc11g068550.1.1	turquoise	TRUE
Solyc11g068730.1.1	turquoise	TRUE
Solyc11g068740.1.1	lightgreen	TRUE
Solyc11g068770.1.1	greenyellow	TRUE
Solyc11g068800.1.1	turquoise	TRUE
Solyc11g068830.1.1	turquoise	TRUE
Solyc11g068950.1.1	turquoise	TRUE
Solyc11g068960.1.1	turquoise	TRUE
Solyc11g068980.1.1	greenyellow	TRUE
Solyc11g068990.1.1	lightgreen	TRUE
Solyc11g069000.1.1	turquoise	TRUE
Solyc11g069020.1.1	lightgreen	TRUE
Solyc11g069030.1.1	turquoise	TRUE
Solyc11g069120.1.1	turquoise	TRUE
Solyc11g069160.1.1	turquoise	TRUE
Solyc11g069170.1.1	turquoise	TRUE
Solyc11g069180.1.1	royalblue	TRUE
Solyc11g069260.1.1	turquoise	TRUE
Solyc11g069290.1.1	darkred	TRUE
Solyc11g069370.1.1	turquoise	TRUE
Solyc11g069380.1.1	royalblue	TRUE
Solyc11g069400.1.1	turquoise	TRUE
Solyc11g069440.1.1	lightgreen	TRUE
Solyc11g069480.1.1	magenta	TRUE
Solyc11g069500.1.1	turquoise	TRUE
Solyc11g069530.1.1	turquoise	TRUE
Solyc11g069580.1.1	turquoise	TRUE
Solyc11g069690.1.1	turquoise	TRUE
Solyc11g069710.1.1	turquoise	TRUE
Solyc11g069720.1.1	turquoise	TRUE
Solyc11g069780.1.1	turquoise	TRUE
Solyc11g069790.1.1	turquoise	TRUE
Solyc11g069800.1.1	turquoise	TRUE
Solyc11g069810.1.1	lightgreen	TRUE
Solyc11g069910.1.1	darkred	TRUE
Solyc11g069940.1.1	turquoise	TRUE
Solyc11g069950.1.1	magenta	TRUE
Solyc11g069970.1.1	royalblue	TRUE
Solyc11g069980.1.1	turquoise	TRUE
Solyc11g070040.1.1	turquoise	TRUE
Solyc11g070160.1.1	royalblue	TRUE
Solyc11g071260.1.1	greenyellow	TRUE
Solyc11g071270.1.1	turquoise	TRUE
Solyc11g071330.1.1	turquoise	TRUE
Solyc11g071340.1.1	lightgreen	TRUE
Solyc11g071400.1.1	turquoise	TRUE
Solyc11g071450.1.1	lightgreen	TRUE
Solyc11g071500.1.1	turquoise	TRUE
Solyc11g071580.1.1	greenyellow	TRUE
Solyc11g071600.1.1	turquoise	TRUE
Solyc11g071610.1.1	darkred	TRUE
Solyc11g071800.1.1	turquoise	TRUE
Solyc11g071820.1.1	magenta	TRUE
Solyc11g071830.1.1	turquoise	TRUE
Solyc11g071860.1.1	magenta	TRUE
Solyc11g071870.1.1	royalblue	TRUE
Solyc11g071940.1.1	turquoise	TRUE
Solyc11g072030.1.1	turquoise	TRUE
Solyc11g072040.1.1	turquoise	TRUE
Solyc11g072050.1.1	greenyellow	TRUE
Solyc11g072070.1.1	darkred	TRUE
Solyc11g072110.1.1	turquoise	TRUE
Solyc11g072170.1.1	turquoise	TRUE
Solyc11g072190.1.1	greenyellow	TRUE
Solyc11g072260.1.1	lightgreen	TRUE
Solyc11g072300.1.1	turquoise	TRUE
Solyc11g072440.1.1	lightgreen	TRUE
Solyc11g072460.1.1	darkred	TRUE
Solyc11g072520.1.1	turquoise	TRUE
Solyc11g072530.1.1	greenyellow	TRUE
Solyc11g072540.1.1	turquoise	TRUE
Solyc11g072770.1.1	turquoise	TRUE
Solyc11g072810.1.1	turquoise	TRUE
Solyc11g072840.1.1	darkred	TRUE
Solyc11g072880.1.1	magenta	TRUE
Solyc11g072890.1.1	greenyellow	TRUE
Solyc11g072900.1.1	royalblue	TRUE
Solyc11g072910.1.1	turquoise	TRUE
Solyc11g072940.1.1	greenyellow	TRUE
Solyc11g073000.1.1	turquoise	TRUE
Solyc11g073090.1.1	turquoise	TRUE
Solyc11g073100.1.1	turquoise	TRUE
Solyc11g073250.1.1	magenta	TRUE
Solyc11g073280.1.1	greenyellow	TRUE
Solyc12g005070.1.1	greenyellow	TRUE
Solyc12g005090.1.1	greenyellow	TRUE
Solyc12g005110.1.1	turquoise	TRUE
Solyc12g005120.1.1	turquoise	TRUE
Solyc12g005130.1.1	turquoise	TRUE
Solyc12g005140.1.1	greenyellow	TRUE
Solyc12g005150.1.1	turquoise	TRUE
Solyc12g005230.1.1	turquoise	TRUE
Solyc12g005330.1.1	lightgreen	TRUE
Solyc12g005480.1.1	royalblue	TRUE
Solyc12g005780.1.1	turquoise	TRUE
Solyc12g005850.1.1	magenta	TRUE
Solyc12g005940.1.1	turquoise	TRUE
Solyc12g005960.1.1	magenta	TRUE
Solyc12g005980.1.1	turquoise	TRUE
Solyc12g006030.1.1	turquoise	TRUE
Solyc12g006170.1.1	turquoise	TRUE
Solyc12g006180.1.1	turquoise	TRUE
Solyc12g006220.1.1	turquoise	TRUE
Solyc12g006250.1.1	turquoise	TRUE
Solyc12g006260.1.1	lightgreen	TRUE
Solyc12g006280.1.1	greenyellow	TRUE
Solyc12g006340.1.1	greenyellow	TRUE
Solyc12g006380.1.1	turquoise	TRUE
Solyc12g006570.1.1	turquoise	TRUE
Solyc12g006590.1.1	turquoise	TRUE
Solyc12g006660.1.1	greenyellow	TRUE
Solyc12g006770.1.1	turquoise	TRUE
Solyc12g006830.1.1	turquoise	TRUE
Solyc12g006920.1.1	darkred	TRUE
Solyc12g006970.1.1	turquoise	TRUE
Solyc12g006980.1.1	turquoise	TRUE
Solyc12g007070.1.1	lightgreen	TRUE
Solyc12g007080.1.1	turquoise	TRUE
Solyc12g007100.1.1	turquoise	TRUE
Solyc12g007110.1.1	turquoise	TRUE
Solyc12g007120.1.1	turquoise	TRUE
Solyc12g007140.1.1	darkred	TRUE
Solyc12g007170.1.1	greenyellow	TRUE
Solyc12g007180.1.1	turquoise	TRUE
Solyc12g007200.1.1	magenta	TRUE
Solyc12g007230.1.1	turquoise	TRUE
Solyc12g007290.1.1	lightgreen	TRUE
Solyc12g007300.1.1	turquoise	TRUE
Solyc12g008450.1.1	turquoise	TRUE
Solyc12g008490.1.1	turquoise	TRUE
Solyc12g008540.1.1	darkred	TRUE
Solyc12g008550.1.1	darkred	TRUE
Solyc12g008600.1.1	turquoise	TRUE
Solyc12g008610.1.1	magenta	TRUE
Solyc12g008620.1.1	turquoise	TRUE
Solyc12g008640.1.1	royalblue	TRUE
Solyc12g008650.1.1	turquoise	TRUE
Solyc12g008670.1.1	turquoise	TRUE
Solyc12g008690.1.1	turquoise	TRUE
Solyc12g008700.1.1	turquoise	TRUE
Solyc12g008720.1.1	lightgreen	TRUE
Solyc12g008790.1.1	darkred	TRUE
Solyc12g008870.1.1	turquoise	TRUE
Solyc12g008890.1.1	lightgreen	TRUE
Solyc12g009000.1.1	magenta	TRUE
Solyc12g009030.1.1	greenyellow	TRUE
Solyc12g009090.1.1	lightgreen	TRUE
Solyc12g009150.1.1	turquoise	TRUE
Solyc12g009160.1.1	magenta	TRUE
Solyc12g009310.1.1	magenta	TRUE
Solyc12g009350.1.1	turquoise	TRUE
Solyc12g009370.1.1	magenta	TRUE
Solyc12g009450.1.1	turquoise	TRUE
Solyc12g009490.1.1	turquoise	TRUE
Solyc12g009530.1.1	turquoise	TRUE
Solyc12g009540.1.1	turquoise	TRUE
